FP1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
-23.464486509715748,-18.77580757547839,-23.27604934338789,2.7999086173110683,-17.4458456954514,10.028386522699535,21.350412213655382,-17.977286611715265,7.810393885000302,15.296836405644385,-17.386988686071643,-20.966916664023945,11.679241326408281,-11.611706120020632,-0.8254371038004038,5.484113832354559,19.54031356466389,16.816324399759168,-17.534097814566923,-4.706099010841218,4.561816031095834,9.588059110961368,-8.441417449100907,19.879239478048213,21.25521277368862,-21.234341780213434,24.070155161280752,-3.7141454736378847,3.397434239932519,-6.666448019453586,-5.858899148875384,6.586079651091609
-13.989825443730819,-8.173913191583438,24.141191423205512,0.8164409673422313,20.698488974850747,-4.0968463344357104,24.551536053258857,0.7513515186051265,-13.304736276046281,-20.73450664708773,2.5575296602043984,-15.227954449966186,-24.208767644163704,-10.060221474509767,21.7152022654965,13.454219643984814,23.187455619973882,13.735660150861762,16.1859238676791,17.237453009473697,21.615184608604437,19.234165106110837,19.210778566978732,-23.794430030260244,-11.966035455612678,12.094356269582875,-23.94708291209715,-0.18452074634643978,24.18386296876472,17.078133936372645,-13.438445207517557,-8.674469548484815
16.893526610255726,-17.777215621688825,22.283781378123223,12.578622887698252,-22.357783341675958,-20.83787831021613,-1.6101949961790538,9.98694504461119,13.494631483597388,-4.679566045010517,22.88626948805141,4.2717762139150075,-11.555674081397221,-1.2786026594896143,-3.1984577577007904,4.074882099281226,-14.767382849275384,-19.222930002306853,-19.495928978859062,5.530821826837169,19.83493838783523,-5.614172069256956,15.248083715031385,15.313585904553385,11.895802603629939,10.235029714468098,-22.422840725198242,19.306877342231637,-18.72105867614625,-16.140257428922332,21.019578168822264,22.74191825146231
18.12463440044337,18.88134270619868,16.447151404565567,-11.245976283520577,0.9110750490739328,11.651814861596591,-19.003210484435677,-7.560132488442889,23.55116182900605,1.4632235664248583,-15.939049803733035,6.3623186379674515,2.630911899825211,18.71975713972224,-5.683641442979354,-21.608427484457145,-11.006756957083114,-23.69463624262299,-13.311854121328414,22.06587001136503,-24.043566545513922,-6.502373869401147,8.01741725638798,-8.73866497810004,11.595395205899841,15.98302618432573,13.070050224605822,-4.56300259612037,-6.307031078771114,-23.95210010642066,-6.985978684308652,13.544679148919428
-20.418915925706486,-6.205045785089862,16.92050301359076,10.585496300984396,-18.249513801936263,-18.61765412951938,12.822894640951596,-23.903443985593093,-20.41586976898425,-4.874840388295965,12.449333003180833,5.3168305040664094,0.4273957973726539,19.389938628541728,-17.141607511619533,10.872230511162897,9.154019155820833,19.140332294800693,0.16413159252899234,-19.39150442672977,19.855352833748576,-21.22598108604055,10.879030803409847,-21.836116709793874,16.526342045765666,-0.3415501064019324,-15.251087397697772,3.163475344023407,5.041417117588669,4.031191825353837,-4.189481096406578,7.515559978666737
6.84481924525026,21.966422570176285,-16.632538350848307,-19.03558449498266,18.509479746328523,9.267617377275826,2.964632339347478,10.983067685047075,19.620252760065867,-12.35895314423437,-5.0388235993459425,23.053640390282624,2.9138439267712606,19.716632496728963,-18.388649393121298,-7.489335049606954,-7.056171126639239,16.046949985186878,19.77179719420166,8.297043212644965,-17.319463553650174,0.43267195301216077,-12.432148173362878,-20.4876555715774,10.953459595832669,16.427416256255285,12.733255412860814,-12.178755211309811,9.39439767844312,4.91336980308656,5.137985967453503,-10.29451284717451
-23.664889382547027,16.682465818070433,-4.437562153469866,-0.4030071769064385,18.97925507801643,4.160840127954845,15.296377144185378,16.176374602873707,10.577314482751092,-19.828064025232027,14.018141600326942,-19.532974488226895,-13.515909420956424,3.916110277144842,-13.2096204599998,-1.5644749090897356,2.4245829270598094,-2.300102636139904,22.770954648408107,18.255335657675303,-15.911591500627376,-2.8161829235418594,15.812637661073182,-18.47449408166419,-5.223231984297321,8.717222221913225,-11.284266290762568,-10.850706903011192,20.740599081320703,-18.160022034227282,20.86908989731488,-15.287923659912106
-4.204144269495263,2.536167901275576,-17.871425662984674,20.66073580368488,-12.955619229341696,11.310297874464922,-9.761563179624488,-18.903578623653782,-5.600690865554682,13.083651783063985,13.731877677979156,-12.085126205242764,15.772467180816307,-0.1842596057185446,2.3464432328072533,-1.861524166809275,-11.789521943005987,14.46799329335856,9.926551846877146,-7.703400471056288,-0.2764413577421685,-9.801423744343374,-10.105813215073928,-2.331562630100308,-6.350848134869398,-15.233859306390036,0.8433235592079917,11.452183871171414,15.766176138960887,22.407312298444857,-7.370041141305617,3.7153939787248724
10.922095543531654,18.6522948285808,6.052393112794146,-9.369009848933391,13.020308972192097,14.593530535764032,21.805114479160366,-9.131434909782548,-8.123502611279655,13.314943160386768,0.0005162926267843204,4.572983449611762,-20.30799262093199,-11.649215849149307,-9.216590018690251,-21.349814621368374,-8.513449179888916,-4.404899247218015,10.226838087913897,8.42985930956435,9.408144583781336,-4.649468668024383,15.869391944958018,-8.634343148037328,6.615667465992864,-23.206122374646583,22.24435580353716,6.064247759861452,-5.557887246005034,-8.413787910827459,6.7058164026312355,18.49205668543864
3.5000089056375536,9.00382424529019,-19.050251256125748,-8.84651832499123,24.401887637842975,-15.909986634852668,-23.502858448967164,-18.30999046027246,22.551396355219545,-17.859650344134188,19.118602545616916,-24.55308230384179,-1.8128566688471857,-0.058093725413950636,-12.384780391047789,-22.62719696155056,18.968187948482004,22.966510406637255,1.5758364145933008,8.49305940299788,4.031409353258571,-14.570242859667148,-6.281633324549624,4.060103943701339,-22.848418802680737,7.742883210837654,16.269161086649525,9.163606061148812,-5.778642323688448,-1.8745185173905163,10.871589028192908,-5.204534372232228
